Time,X,Y,Vx,Vy,Ax,Ay,Radius,KineticEnergy,XExact,YExact,VxExact,VyExact,AxExact,AyExact,RadiusExact,KineticEnergyExact,XError,YError,VxError,VyError,AxError,AyError,KineticEnergyError,RadiusError
0.000000,2.000000,0.000000,0.000000,3.000000,-4.500000,-0.000000,2.000000,4.500000,2.000000,0.000000,-0.000000,3.000000,-4.500000,-0.000000,2.000000,4.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.010000,1.999775,0.029999,-0.044998,2.999663,-4.499494,-0.067497,2.000000,4.500000,1.999775,0.029999,-0.044998,2.999663,-4.499494,-0.067497,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.020000,1.999100,0.059991,-0.089987,2.998650,-4.497975,-0.134980,2.000000,4.500000,1.999100,0.059991,-0.089987,2.998650,-4.497975,-0.134980,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.030000,1.997975,0.089970,-0.134954,2.996963,-4.495445,-0.202432,2.000000,4.500000,1.997975,0.089970,-0.134954,2.996963,-4.495445,-0.202432,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.040000,1.996401,0.119928,-0.179892,2.994602,-4.491902,-0.269838,2.000000,4.500000,1.996401,0.119928,-0.179892,2.994602,-4.491902,-0.269838,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.050000,1.994378,0.149859,-0.224789,2.991566,-4.487350,-0.337184,2.000000,4.500000,1.994378,0.149859,-0.224789,2.991566,-4.487350,-0.337184,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.060000,1.991905,0.179757,-0.269636,2.987858,-4.481787,-0.404453,2.000000,4.500000,1.991905,0.179757,-0.269636,2.987858,-4.481787,-0.404453,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.070000,1.988985,0.209614,-0.314422,2.983478,-4.475217,-0.471632,2.000000,4.500000,1.988985,0.209614,-0.314422,2.983478,-4.475217,-0.471632,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.080000,1.985617,0.239424,-0.359137,2.978426,-4.467639,-0.538705,2.000000,4.500000,1.985617,0.239424,-0.359137,2.978426,-4.467639,-0.538705,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.090000,1.981803,0.269181,-0.403771,2.972704,-4.459056,-0.605656,2.000000,4.500000,1.981803,0.269181,-0.403771,2.972704,-4.459056,-0.605656,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.100000,1.977542,0.298876,-0.448314,2.966313,-4.449470,-0.672472,2.000000,4.500000,1.977542,0.298876,-0.448314,2.966313,-4.449470,-0.672472,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.110000,1.972837,0.328505,-0.492757,2.959255,-4.438883,-0.739135,2.000000,4.500000,1.972837,0.328505,-0.492757,2.959255,-4.438883,-0.739135,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.120000,1.967687,0.358059,-0.537089,2.951531,-4.427297,-0.805633,2.000000,4.500000,1.967687,0.358059,-0.537089,2.951531,-4.427297,-0.805633,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.130000,1.962095,0.387533,-0.581300,2.943143,-4.414715,-0.871949,2.000000,4.500000,1.962095,0.387533,-0.581300,2.943143,-4.414715,-0.871949,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.140000,1.956062,0.416920,-0.625380,2.934093,-4.401139,-0.938070,2.000000,4.500000,1.956062,0.416920,-0.625380,2.934093,-4.401139,-0.938070,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.150000,1.949588,0.446213,-0.669319,2.924382,-4.386573,-1.003979,2.000000,4.500000,1.949588,0.446213,-0.669319,2.924382,-4.386573,-1.003979,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.160000,1.942676,0.475405,-0.713108,2.914014,-4.371021,-1.069662,2.000000,4.500000,1.942676,0.475405,-0.713108,2.914014,-4.371021,-1.069662,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.170000,1.935327,0.504491,-0.756736,2.902990,-4.354485,-1.135104,2.000000,4.500000,1.935327,0.504491,-0.756736,2.902990,-4.354485,-1.135104,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.180000,1.927542,0.533463,-0.800194,2.891313,-4.336969,-1.200291,2.000000,4.500000,1.927542,0.533463,-0.800194,2.891313,-4.336969,-1.200291,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.190000,1.919323,0.562315,-0.843472,2.878985,-4.318477,-1.265209,2.000000,4.500000,1.919323,0.562315,-0.843472,2.878985,-4.318477,-1.265209,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.200000,1.910673,0.591040,-0.886561,2.866009,-4.299014,-1.329841,2.000000,4.500000,1.910673,0.591040,-0.886561,2.866009,-4.299014,-1.329841,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.210000,1.901593,0.619633,-0.929449,2.852389,-4.278584,-1.394174,2.000000,4.500000,1.901593,0.619633,-0.929449,2.852389,-4.278584,-1.394174,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.220000,1.892085,0.648086,-0.972129,2.838127,-4.257191,-1.458194,2.000000,4.500000,1.892085,0.648086,-0.972129,2.838127,-4.257191,-1.458194,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.230000,1.882151,0.676393,-1.014590,2.823226,-4.234840,-1.521885,2.000000,4.500000,1.882151,0.676393,-1.014590,2.823226,-4.234840,-1.521885,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.240000,1.871794,0.704548,-1.056823,2.807690,-4.211536,-1.585234,2.000000,4.500000,1.871794,0.704548,-1.056823,2.807690,-4.211536,-1.585234,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.250000,1.861015,0.732545,-1.098818,2.791523,-4.187284,-1.648226,2.000000,4.500000,1.861015,0.732545,-1.098818,2.791523,-4.187284,-1.648226,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.260000,1.849818,0.760377,-1.140565,2.774727,-4.162091,-1.710848,2.000000,4.500000,1.849818,0.760377,-1.140565,2.774727,-4.162091,-1.710848,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.270000,1.838205,0.788038,-1.182056,2.757307,-4.135961,-1.773084,2.000000,4.500000,1.838205,0.788038,-1.182056,2.757307,-4.135961,-1.773084,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.280000,1.826178,0.815521,-1.223281,2.739267,-4.108900,-1.834922,2.000000,4.500000,1.826178,0.815521,-1.223281,2.739267,-4.108900,-1.834922,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.290000,1.813740,0.842821,-1.264231,2.720610,-4.080915,-1.896347,2.000000,4.500000,1.813740,0.842821,-1.264231,2.720610,-4.080915,-1.896347,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.300000,1.800894,0.869931,-1.304897,2.701341,-4.052012,-1.957345,2.000000,4.500000,1.800894,0.869931,-1.304897,2.701341,-4.052012,-1.957345,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.310000,1.787643,0.896846,-1.345268,2.681465,-4.022197,-2.017903,2.000000,4.500000,1.787643,0.896846,-1.345268,2.681465,-4.022197,-2.017903,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.320000,1.773990,0.923558,-1.385338,2.660985,-3.991477,-2.078006,2.000000,4.500000,1.773990,0.923558,-1.385338,2.660985,-3.991477,-2.078006,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.330000,1.759937,0.950063,-1.425095,2.639906,-3.959859,-2.137642,2.000000,4.500000,1.759937,0.950063,-1.425095,2.639906,-3.959859,-2.137642,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.340000,1.745489,0.976354,-1.464532,2.618234,-3.927350,-2.196798,2.000000,4.500000,1.745489,0.976354,-1.464532,2.618234,-3.927350,-2.196798,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.350000,1.730648,1.002426,-1.503639,2.595972,-3.893958,-2.255459,2.000000,4.500000,1.730648,1.002426,-1.503639,2.595972,-3.893958,-2.255459,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.360000,1.715417,1.028272,-1.542408,2.573126,-3.859689,-2.313612,2.000000,4.500000,1.715417,1.028272,-1.542408,2.573126,-3.859689,-2.313612,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.370000,1.699801,1.053887,-1.580830,2.549701,-3.824552,-2.371245,2.000000,4.500000,1.699801,1.053887,-1.580830,2.549701,-3.824552,-2.371245,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.380000,1.683802,1.079264,-1.618896,2.525703,-3.788554,-2.428344,2.000000,4.500000,1.683802,1.079264,-1.618896,2.525703,-3.788554,-2.428344,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.390000,1.667424,1.104399,-1.656598,2.501136,-3.751704,-2.484897,2.000000,4.500000,1.667424,1.104399,-1.656598,2.501136,-3.751704,-2.484897,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.400000,1.650671,1.129285,-1.693927,2.476007,-3.714010,-2.540891,2.000000,4.500000,1.650671,1.129285,-1.693927,2.476007,-3.714010,-2.540891,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.410000,1.633547,1.153917,-1.730876,2.450320,-3.675481,-2.596313,2.000000,4.500000,1.633547,1.153917,-1.730876,2.450320,-3.675481,-2.596313,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.420000,1.616055,1.178290,-1.767434,2.424083,-3.636124,-2.651151,2.000000,4.500000,1.616055,1.178290,-1.767434,2.424083,-3.636124,-2.651151,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.430000,1.598200,1.202397,-1.803595,2.397299,-3.595949,-2.705393,2.000000,4.500000,1.598200,1.202397,-1.803595,2.397299,-3.595949,-2.705393,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.440000,1.579984,1.226234,-1.839351,2.369977,-3.554965,-2.759026,2.000000,4.500000,1.579984,1.226234,-1.839351,2.369977,-3.554965,-2.759026,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.450000,1.561414,1.249795,-1.874692,2.342121,-3.513181,-2.812038,2.000000,4.500000,1.561414,1.249795,-1.874692,2.342121,-3.513181,-2.812038,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.460000,1.542492,1.273074,-1.909612,2.313738,-3.470607,-2.864417,2.000000,4.500000,1.542492,1.273074,-1.909612,2.313738,-3.470607,-2.864417,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.470000,1.523223,1.296068,-1.944101,2.284835,-3.427252,-2.916152,2.000000,4.500000,1.523223,1.296068,-1.944101,2.284835,-3.427252,-2.916152,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.480000,1.503611,1.318769,-1.978154,2.255417,-3.383126,-2.967231,2.000000,4.500000,1.503611,1.318769,-1.978154,2.255417,-3.383126,-2.967231,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.490000,1.483662,1.341174,-2.011761,2.225492,-3.338238,-3.017642,2.000000,4.500000,1.483662,1.341174,-2.011761,2.225492,-3.338238,-3.017642,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.500000,1.463378,1.363278,-2.044916,2.195067,-3.292600,-3.067374,2.000000,4.500000,1.463378,1.363278,-2.044916,2.195067,-3.292600,-3.067374,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.510000,1.442765,1.385074,-2.077611,2.164147,-3.246221,-3.116416,2.000000,4.500000,1.442765,1.385074,-2.077611,2.164147,-3.246221,-3.116416,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.520000,1.421827,1.406559,-2.109838,2.132741,-3.199111,-3.164757,2.000000,4.500000,1.421827,1.406559,-2.109838,2.132741,-3.199111,-3.164757,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.530000,1.400570,1.427727,-2.141591,2.100854,-3.151281,-3.212386,2.000000,4.500000,1.400570,1.427727,-2.141591,2.100854,-3.151281,-3.212386,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.540000,1.378997,1.448574,-2.172862,2.068495,-3.102743,-3.259292,2.000000,4.500000,1.378997,1.448574,-2.172862,2.068495,-3.102743,-3.259292,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.550000,1.357114,1.469096,-2.203643,2.035671,-3.053506,-3.305465,2.000000,4.500000,1.357114,1.469096,-2.203643,2.035671,-3.053506,-3.305465,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.560000,1.334926,1.489286,-2.233929,2.002388,-3.003583,-3.350894,2.000000,4.500000,1.334926,1.489286,-2.233929,2.002388,-3.003583,-3.350894,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.570000,1.312437,1.509142,-2.263713,1.968656,-2.952983,-3.395569,2.000000,4.500000,1.312437,1.509142,-2.263713,1.968656,-2.952983,-3.395569,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.580000,1.289653,1.528658,-2.292987,1.934480,-2.901719,-3.439480,2.000000,4.500000,1.289653,1.528658,-2.292987,1.934480,-2.901719,-3.439480,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.590000,1.266579,1.547830,-2.321745,1.899869,-2.849803,-3.482617,2.000000,4.500000,1.266579,1.547830,-2.321745,1.899869,-2.849803,-3.482617,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.600000,1.243220,1.566654,-2.349981,1.864830,-2.797245,-3.524971,2.000000,4.500000,1.243220,1.566654,-2.349981,1.864830,-2.797245,-3.524971,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.610000,1.219581,1.585125,-2.377688,1.829372,-2.744058,-3.566532,2.000000,4.500000,1.219581,1.585125,-2.377688,1.829372,-2.744058,-3.566532,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.620000,1.195668,1.603240,-2.404860,1.793502,-2.690253,-3.607290,2.000000,4.500000,1.195668,1.603240,-2.404860,1.793502,-2.690253,-3.607290,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.630000,1.171486,1.620994,-2.431491,1.757229,-2.635843,-3.647236,2.000000,4.500000,1.171486,1.620994,-2.431491,1.757229,-2.635843,-3.647236,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.640000,1.147040,1.638383,-2.457575,1.720560,-2.580840,-3.686362,2.000000,4.500000,1.147040,1.638383,-2.457575,1.720560,-2.580840,-3.686362,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.650000,1.122336,1.655404,-2.483106,1.683504,-2.525256,-3.724658,2.000000,4.500000,1.122336,1.655404,-2.483106,1.683504,-2.525256,-3.724658,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.660000,1.097380,1.672052,-2.508078,1.646070,-2.469104,-3.762117,2.000000,4.500000,1.097380,1.672052,-2.508078,1.646070,-2.469104,-3.762117,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.670000,1.072176,1.688324,-2.532486,1.608265,-2.412397,-3.798729,2.000000,4.500000,1.072176,1.688324,-2.532486,1.608265,-2.412397,-3.798729,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.680000,1.046732,1.704216,-2.556324,1.570098,-2.355147,-3.834486,2.000000,4.500000,1.046732,1.704216,-2.556324,1.570098,-2.355147,-3.834486,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.690000,1.021052,1.719725,-2.579587,1.531578,-2.297367,-3.869381,2.000000,4.500000,1.021052,1.719725,-2.579587,1.531578,-2.297367,-3.869381,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.700000,0.995142,1.734846,-2.602270,1.492713,-2.239070,-3.903405,2.000000,4.500000,0.995142,1.734846,-2.602270,1.492713,-2.239070,-3.903405,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.710000,0.969008,1.749578,-2.624367,1.453513,-2.180269,-3.936550,2.000000,4.500000,0.969008,1.749578,-2.624367,1.453513,-2.180269,-3.936550,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.720000,0.942657,1.763916,-2.645873,1.413985,-2.120978,-3.968810,2.000000,4.500000,0.942657,1.763916,-2.645873,1.413985,-2.120978,-3.968810,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.730000,0.916093,1.777856,-2.666785,1.374139,-2.061209,-4.000177,2.000000,4.500000,0.916093,1.777856,-2.666785,1.374139,-2.061209,-4.000177,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.740000,0.889323,1.791397,-2.687096,1.333985,-2.000977,-4.030644,2.000000,4.500000,0.889323,1.791397,-2.687096,1.333985,-2.000977,-4.030644,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.750000,0.862353,1.804535,-2.706803,1.293530,-1.940294,-4.060204,2.000000,4.500000,0.862353,1.804535,-2.706803,1.293530,-1.940294,-4.060204,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.760000,0.835189,1.817267,-2.725900,1.252784,-1.879175,-4.088851,2.000000,4.500000,0.835189,1.817267,-2.725900,1.252784,-1.879175,-4.088851,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.770000,0.807837,1.829590,-2.744385,1.211756,-1.817633,-4.116577,2.000000,4.500000,0.807837,1.829590,-2.744385,1.211756,-1.817633,-4.116577,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.780000,0.780303,1.841501,-2.762252,1.170455,-1.755683,-4.143378,2.000000,4.500000,0.780303,1.841501,-2.762252,1.170455,-1.755683,-4.143378,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.790000,0.752594,1.852998,-2.779497,1.128891,-1.693337,-4.169246,2.000000,4.500000,0.752594,1.852998,-2.779497,1.128891,-1.693337,-4.169246,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.800000,0.724716,1.864078,-2.796117,1.087073,-1.630610,-4.194176,2.000000,4.500000,0.724716,1.864078,-2.796117,1.087073,-1.630610,-4.194176,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.810000,0.696674,1.874739,-2.812108,1.045011,-1.567516,-4.218162,2.000000,4.500000,0.696674,1.874739,-2.812108,1.045011,-1.567516,-4.218162,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.820000,0.668475,1.884978,-2.827466,1.002713,-1.504070,-4.241200,2.000000,4.500000,0.668475,1.884978,-2.827466,1.002713,-1.504070,-4.241200,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.830000,0.640127,1.894792,-2.842188,0.960190,-1.440285,-4.263283,2.000000,4.500000,0.640127,1.894792,-2.842188,0.960190,-1.440285,-4.263283,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.840000,0.611634,1.904181,-2.856271,0.917451,-1.376176,-4.284407,2.000000,4.500000,0.611634,1.904181,-2.856271,0.917451,-1.376176,-4.284407,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.850000,0.583003,1.913141,-2.869711,0.874505,-1.311758,-4.304566,2.000000,4.500000,0.583003,1.913141,-2.869711,0.874505,-1.311758,-4.304566,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.860000,0.554242,1.921670,-2.882505,0.831363,-1.247044,-4.323758,2.000000,4.500000,0.554242,1.921670,-2.882505,0.831363,-1.247044,-4.323758,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.870000,0.525355,1.929767,-2.894651,0.788033,-1.182050,-4.341976,2.000000,4.500000,0.525355,1.929767,-2.894651,0.788033,-1.182050,-4.341976,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.880000,0.496351,1.937430,-2.906145,0.744526,-1.116790,-4.359218,2.000000,4.500000,0.496351,1.937430,-2.906145,0.744526,-1.116790,-4.359218,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.890000,0.467235,1.944657,-2.916986,0.700852,-1.051278,-4.375479,2.000000,4.500000,0.467235,1.944657,-2.916986,0.700852,-1.051278,-4.375479,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.900000,0.438013,1.951447,-2.927170,0.657020,-0.985530,-4.390755,2.000000,4.500000,0.438013,1.951447,-2.927170,0.657020,-0.985530,-4.390755,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.910000,0.408693,1.957797,-2.936696,0.613040,-0.919560,-4.405044,2.000000,4.500000,0.408693,1.957797,-2.936696,0.613040,-0.919560,-4.405044,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.920000,0.379282,1.963707,-2.945561,0.568922,-0.853384,-4.418341,2.000000,4.500000,0.379282,1.963707,-2.945561,0.568922,-0.853384,-4.418341,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.930000,0.349784,1.969175,-2.953763,0.524677,-0.787015,-4.430644,2.000000,4.500000,0.349784,1.969175,-2.953763,0.524677,-0.787015,-4.430644,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.940000,0.320209,1.974200,-2.961300,0.480313,-0.720469,-4.441950,2.000000,4.500000,0.320209,1.974200,-2.961300,0.480313,-0.720469,-4.441950,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.950000,0.290561,1.978781,-2.968172,0.435841,-0.653762,-4.452257,2.000000,4.500000,0.290561,1.978781,-2.968172,0.435841,-0.653762,-4.452257,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.960000,0.260847,1.982917,-2.974375,0.391271,-0.586907,-4.461563,2.000000,4.500000,0.260847,1.982917,-2.974375,0.391271,-0.586907,-4.461563,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.970000,0.231075,1.986606,-2.979909,0.346613,-0.519920,-4.469864,2.000000,4.500000,0.231075,1.986606,-2.979909,0.346613,-0.519920,-4.469864,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.980000,0.201251,1.989849,-2.984773,0.301877,-0.452816,-4.477160,2.000000,4.500000,0.201251,1.989849,-2.984773,0.301877,-0.452816,-4.477160,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
0.990000,0.171382,1.992644,-2.988965,0.257073,-0.385610,-4.483448,2.000000,4.500000,0.171382,1.992644,-2.988965,0.257073,-0.385610,-4.483448,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
1.000000,0.141474,1.994990,-2.992485,0.212212,-0.318317,-4.488727,2.000000,4.500000,0.141474,1.994990,-2.992485,0.212212,-0.318317,-4.488727,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
1.010000,0.111535,1.996888,-2.995331,0.167302,-0.250953,-4.492997,2.000000,4.500000,0.111535,1.996888,-2.995331,0.167302,-0.250953,-4.492997,2.000000,4.500000,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000
