time,x1,y1,x2,y2
0,0,0,1.496e+11,0
3600,0,0,1.496e+11,1.07208e+08
7200,0.230817,0,1.496e+11,2.14416e+08
10800,0.69245,0.00016541,1.496e+11,3.21624e+08
14400,1.3849,0.000661641,1.496e+11,4.28832e+08
18000,2.30817,0.0016541,1.49599e+11,5.36039e+08
21600,3.46225,0.0033082,1.49599e+11,6.43247e+08
25200,4.84714,0.00578935,1.49598e+11,7.50454e+08
28800,6.46285,0.00926296,1.49598e+11,8.57661e+08
32400,8.30937,0.0138944,1.49597e+11,9.64867e+08
36000,10.3867,0.0198492,1.49597e+11,1.07207e+09
39600,12.6949,0.0272926,1.49596e+11,1.17928e+09
43200,15.2338,0.0363901,1.49595e+11,1.28648e+09
46800,18.0036,0.0473071,1.49594e+11,1.39369e+09
50400,21.0041,0.0602089,1.49593e+11,1.50089e+09
54000,24.2355,0.0752611,1.49592e+11,1.60809e+09
57600,27.6977,0.0926289,1.49591e+11,1.7153e+09
61200,31.3907,0.112478,1.4959e+11,1.8225e+09
64800,35.3145,0.134973,1.49588e+11,1.9297e+09
68400,39.469,0.160281,1.49587e+11,2.0369e+09
72000,43.8544,0.188565,1.49585e+11,2.1441e+09
75600,48.4706,0.219992,1.49584e+11,2.25129e+09
79200,53.3175,0.254728,1.49582e+11,2.35849e+09
82800,58.3953,0.292937,1.49581e+11,2.46569e+09
86400,63.7038,0.334784,1.49579e+11,2.57288e+09
90000,69.2431,0.380436,1.49577e+11,2.68007e+09
93600,75.0132,0.430057,1.49575e+11,2.78726e+09
97200,81.0141,0.483814,1.49573e+11,2.89445e+09
100800,87.2457,0.541871,1.49571e+11,3.00164e+09
104400,93.7081,0.604393,1.49569e+11,3.10883e+09
108000,100.401,0.671547,1.49567e+11,3.21602e+09
111600,107.325,0.743497,1.49564e+11,3.3232e+09
115200,114.48,0.820409,1.49562e+11,3.43038e+09
118800,121.865,0.902448,1.49559e+11,3.53756e+09
122400,129.482,0.98978,1.49557e+11,3.64474e+09
126000,137.329,1.08257,1.49554e+11,3.75192e+09
129600,145.406,1.18098,1.49552e+11,3.85909e+09
133200,153.715,1.28518,1.49549e+11,3.96627e+09
136800,162.254,1.39534,1.49546e+11,4.07344e+09
140400,171.024,1.51162,1.49543e+11,4.18061e+09
144000,180.024,1.63418,1.4954e+11,4.28778e+09
147600,189.256,1.76318,1.49537e+11,4.39494e+09
151200,198.718,1.89881,1.49534e+11,4.5021e+09
154800,208.411,2.04122,1.49531e+11,4.60926e+09
158400,218.334,2.19057,1.49527e+11,4.71642e+09
162000,228.488,2.34703,1.49524e+11,4.82358e+09
165600,238.873,2.51077,1.4952e+11,4.93073e+09
169200,249.489,2.68195,1.49517e+11,5.03788e+09
172800,260.335,2.86074,1.49513e+11,5.14503e+09
176400,271.412,3.0473,1.4951e+11,5.25218e+09
180000,282.72,3.2418,1.49506e+11,5.35932e+09
183600,294.258,3.44441,1.49502e+11,5.46646e+09
187200,306.027,3.65528,1.49498e+11,5.5736e+09
190800,318.027,3.87459,1.49494e+11,5.68073e+09
194400,330.257,4.10249,1.4949e+11,5.78787e+09
198000,342.718,4.33916,1.49486e+11,5.89499e+09
201600,355.409,4.58476,1.49482e+11,6.00212e+09
205200,368.332,4.83945,1.49477e+11,6.10924e+09
208800,381.484,5.10341,1.49473e+11,6.21636e+09
212400,394.868,5.37679,1.49468e+11,6.32348e+09
216000,408.482,5.65976,1.49464e+11,6.43059e+09
219600,422.326,5.95248,1.49459e+11,6.53771e+09
223200,436.402,6.25513,1.49455e+11,6.64481e+09
226800,450.708,6.56786,1.4945e+11,6.75192e+09
230400,465.244,6.89085,1.49445e+11,6.85902e+09
234000,480.011,7.22425,1.4944e+11,6.96611e+09
237600,495.008,7.56824,1.49435e+11,7.07321e+09
241200,510.237,7.92297,1.4943e+11,7.1803e+09
244800,525.695,8.28862,1.49425e+11,7.28738e+09
248400,541.384,8.66534,1.4942e+11,7.39447e+09
252000,557.304,9.0533,1.49414e+11,7.50154e+09
255600,573.454,9.45268,1.49409e+11,7.60862e+09
259200,589.835,9.86363,1.49404e+11,7.71569e+09
262800,606.447,10.2863,1.49398e+11,7.82276e+09
266400,623.288,10.7209,1.49392e+11,7.92982e+09
270000,640.361,11.1676,1.49387e+11,8.03688e+09
273600,657.663,11.6265,1.49381e+11,8.14394e+09
277200,675.197,12.0978,1.49375e+11,8.25099e+09
280800,692.96,12.5816,1.49369e+11,8.35803e+09
284400,710.955,13.0782,1.49363e+11,8.46508e+09
288000,729.179,13.5877,1.49357e+11,8.57211e+09
291600,747.634,14.1102,1.49351e+11,8.67915e+09
295200,766.32,14.646,1.49345e+11,8.78618e+09
298800,785.236,15.1951,1.49338e+11,8.8932e+09
302400,804.382,15.7579,1.49332e+11,9.00022e+09
306000,823.759,16.3343,1.49326e+11,9.10724e+09
309600,843.366,16.9246,1.49319e+11,9.21425e+09
313200,863.203,17.529,1.49313e+11,9.32126e+09
316800,883.271,18.1476,1.49306e+11,9.42826e+09
320400,903.569,18.7805,1.49299e+11,9.53526e+09
324000,924.098,19.428,1.49292e+11,9.64225e+09
327600,944.857,20.0903,1.49285e+11,9.74924e+09
331200,965.846,20.7674,1.49278e+11,9.85622e+09
334800,987.065,21.4595,1.49271e+11,9.9632e+09
338400,1008.52,22.1668,1.49264e+11,1.00702e+10
342000,1030.2,22.8896,1.49257e+11,1.01771e+10
345600,1052.11,23.6278,1.4925e+11,1.02841e+10
349200,1074.25,24.3818,1.49242e+11,1.03911e+10
352800,1096.62,25.1516,1.49235e+11,1.0498e+10
356400,1119.22,25.9374,1.49227e+11,1.0605e+10
360000,1142.05,26.7395,1.4922e+11,1.07119e+10
363600,1165.11,27.5579,1.49212e+11,1.08188e+10
367200,1188.4,28.3928,1.49204e+11,1.09258e+10
370800,1211.93,29.2445,1.49196e+11,1.10327e+10
374400,1235.68,30.1129,1.49188e+11,1.11396e+10
378000,1259.66,30.9984,1.4918e+11,1.12465e+10
381600,1283.87,31.9011,1.49172e+11,1.13534e+10
385200,1308.32,32.8212,1.49164e+11,1.14603e+10
388800,1332.99,33.7587,1.49156e+11,1.15672e+10
392400,1357.89,34.714,1.49148e+11,1.16741e+10
396000,1383.02,35.687,1.49139e+11,1.1781e+10
399600,1408.39,36.6781,1.49131e+11,1.18879e+10
403200,1433.98,37.6874,1.49122e+11,1.19947e+10
406800,1459.8,38.715,1.49114e+11,1.21016e+10
410400,1485.86,39.7611,1.49105e+11,1.22085e+10
414000,1512.14,40.8259,1.49096e+11,1.23153e+10
417600,1538.66,41.9095,1.49088e+11,1.24222e+10
421200,1565.4,43.0121,1.49079e+11,1.2529e+10
424800,1592.37,44.1339,1.4907e+11,1.26358e+10
428400,1619.58,45.275,1.49061e+11,1.27427e+10
432000,1647.01,46.4356,1.49051e+11,1.28495e+10
435600,1674.67,47.6159,1.49042e+11,1.29563e+10
439200,1702.57,48.816,1.49033e+11,1.30631e+10
442800,1730.69,50.0361,1.49024e+11,1.31699e+10
446400,1759.04,51.2763,1.49014e+11,1.32767e+10
450000,1787.63,52.5368,1.49005e+11,1.33835e+10
453600,1816.44,53.8179,1.48995e+11,1.34903e+10
457200,1845.48,55.1195,1.48985e+11,1.35971e+10
460800,1874.76,56.442,1.48976e+11,1.37038e+10
464400,1904.26,57.7855,1.48966e+11,1.38106e+10
468000,1933.99,59.1501,1.48956e+11,1.39173e+10
471600,1963.95,60.536,1.48946e+11,1.40241e+10
475200,1994.14,61.9434,1.48936e+11,1.41308e+10
478800,2024.57,63.3724,1.48926e+11,1.42376e+10
482400,2055.22,64.8232,1.48916e+11,1.43443e+10
486000,2086.1,66.296,1.48905e+11,1.4451e+10
489600,2117.21,67.791,1.48895e+11,1.45577e+10
493200,2148.55,69.3082,1.48884e+11,1.46644e+10
496800,2180.12,70.8478,1.48874e+11,1.47711e+10
500400,2211.92,72.4101,1.48863e+11,1.48778e+10
504000,2243.95,73.9952,1.48853e+11,1.49845e+10
507600,2276.21,75.6032,1.48842e+11,1.50911e+10
511200,2308.7,77.2344,1.48831e+11,1.51978e+10
514800,2341.42,78.8888,1.4882e+11,1.53045e+10
518400,2374.37,80.5667,1.48809e+11,1.54111e+10
522000,2407.55,82.2682,1.48798e+11,1.55178e+10
525600,2440.96,83.9934,1.48787e+11,1.56244e+10
529200,2474.59,85.7427,1.48776e+11,1.5731e+10
532800,2508.46,87.516,1.48765e+11,1.58376e+10
536400,2542.56,89.3135,1.48753e+11,1.59442e+10
540000,2576.88,91.1355,1.48742e+11,1.60508e+10
543600,2611.44,92.9822,1.4873e+11,1.61574e+10
547200,2646.22,94.8535,1.48719e+11,1.6264e+10
550800,2681.24,96.7498,1.48707e+11,1.63706e+10
554400,2716.48,98.6712,1.48695e+11,1.64772e+10
558000,2751.95,100.618,1.48683e+11,1.65837e+10
561600,2787.65,102.59,1.48672e+11,1.66903e+10
565200,2823.59,104.588,1.4866e+11,1.67968e+10
568800,2859.75,106.611,1.48648e+11,1.69034e+10
572400,2896.14,108.66,1.48635e+11,1.70099e+10
576000,2932.76,110.736,1.48623e+11,1.71164e+10
579600,2969.61,112.837,1.48611e+11,1.72229e+10
583200,3006.69,114.965,1.48599e+11,1.73294e+10
586800,3043.99,117.12,1.48586e+11,1.74359e+10
590400,3081.53,119.301,1.48574e+11,1.75424e+10
594000,3119.3,121.509,1.48561e+11,1.76489e+10
597600,3157.29,123.745,1.48548e+11,1.77553e+10
601200,3195.52,126.007,1.48536e+11,1.78618e+10
604800,3233.97,128.297,1.48523e+11,1.79682e+10
608400,3272.65,130.615,1.4851e+11,1.80747e+10
612000,3311.57,132.96,1.48497e+11,1.81811e+10
615600,3350.71,135.333,1.48484e+11,1.82875e+10
619200,3390.08,137.734,1.48471e+11,1.83939e+10
622800,3429.68,140.163,1.48458e+11,1.85003e+10
626400,3469.5,142.621,1.48444e+11,1.86067e+10
630000,3509.56,145.107,1.48431e+11,1.87131e+10
633600,3549.85,147.622,1.48418e+11,1.88194e+10
637200,3590.36,150.166,1.48404e+11,1.89258e+10
640800,3631.11,152.739,1.48391e+11,1.90322e+10
644400,3672.08,155.341,1.48377e+11,1.91385e+10
648000,3713.28,157.973,1.48363e+11,1.92448e+10
651600,3754.71,160.633,1.48349e+11,1.93511e+10
655200,3796.37,163.324,1.48336e+11,1.94575e+10
658800,3838.26,166.045,1.48322e+11,1.95638e+10
662400,3880.38,168.795,1.48308e+11,1.96701e+10
666000,3922.73,171.576,1.48294e+11,1.97763e+10
669600,3965.3,174.387,1.48279e+11,1.98826e+10
673200,4008.11,177.228,1.48265e+11,1.99889e+10
676800,4051.14,180.101,1.48251e+11,2.00951e+10
680400,4094.4,183.004,1.48236e+11,2.02014e+10
684000,4137.89,185.938,1.48222e+11,2.03076e+10
687600,4181.61,188.903,1.48207e+11,2.04138e+10
691200,4225.56,191.899,1.48193e+11,2.052e+10
694800,4269.73,194.927,1.48178e+11,2.06262e+10
698400,4314.14,197.987,1.48163e+11,2.07324e+10
702000,4358.77,201.079,1.48148e+11,2.08386e+10
705600,4403.63,204.202,1.48133e+11,2.09448e+10
709200,4448.72,207.358,1.48118e+11,2.10509e+10
712800,4494.04,210.546,1.48103e+11,2.11571e+10
716400,4539.59,213.766,1.48088e+11,2.12632e+10
720000,4585.37,217.019,1.48073e+11,2.13693e+10
723600,4631.37,220.305,1.48058e+11,2.14754e+10
727200,4677.6,223.624,1.48042e+11,2.15815e+10
730800,4724.07,226.976,1.48027e+11,2.16876e+10
734400,4770.76,230.361,1.48011e+11,2.17937e+10
738000,4817.67,233.78,1.47995e+11,2.18998e+10
741600,4864.82,237.232,1.4798e+11,2.20058e+10
745200,4912.19,240.718,1.47964e+11,2.21119e+10
748800,4959.8,244.238,1.47948e+11,2.22179e+10
752400,5007.63,247.792,1.47932e+11,2.23239e+10
756000,5055.69,251.381,1.47916e+11,2.243e+10
759600,5103.98,255.004,1.479e+11,2.2536e+10
763200,5152.49,258.661,1.47884e+11,2.26419e+10
766800,5201.24,262.354,1.47868e+11,2.27479e+10
770400,5250.21,266.081,1.47851e+11,2.28539e+10
774000,5299.41,269.843,1.47835e+11,2.29598e+10
777600,5348.84,273.641,1.47819e+11,2.30658e+10
781200,5398.49,277.473,1.47802e+11,2.31717e+10
784800,5448.38,281.342,1.47785e+11,2.32776e+10
788400,5498.49,285.246,1.47769e+11,2.33835e+10
792000,5548.83,289.187,1.47752e+11,2.34894e+10
795600,5599.4,293.163,1.47735e+11,2.35953e+10
799200,5650.19,297.175,1.47718e+11,2.37012e+10
802800,5701.22,301.224,1.47701e+11,2.38071e+10
806400,5752.47,305.31,1.47684e+11,2.39129e+10
810000,5803.95,309.432,1.47667e+11,2.40187e+10
813600,5855.66,313.591,1.4765e+11,2.41246e+10
817200,5907.59,317.787,1.47632e+11,2.42304e+10
820800,5959.76,322.02,1.47615e+11,2.43362e+10
824400,6012.15,326.291,1.47598e+11,2.4442e+10
828000,6064.77,330.599,1.4758e+11,2.45477e+10
831600,6117.61,334.945,1.47563e+11,2.46535e+10
835200,6170.69,339.329,1.47545e+11,2.47592e+10
838800,6223.99,343.751,1.47527e+11,2.4865e+10
842400,6277.52,348.211,1.47509e+11,2.49707e+10
846000,6331.28,352.71,1.47491e+11,2.50764e+10
849600,6385.26,357.247,1.47473e+11,2.51821e+10
853200,6439.47,361.822,1.47455e+11,2.52878e+10
856800,6493.91,366.437,1.47437e+11,2.53935e+10
860400,6548.58,371.09,1.47419e+11,2.54991e+10
864000,6603.47,375.783,1.47401e+11,2.56048e+10
867600,6658.6,380.515,1.47382e+11,2.57104e+10
871200,6713.95,385.286,1.47364e+11,2.5816e+10
874800,6769.52,390.097,1.47345e+11,2.59216e+10
878400,6825.33,394.948,1.47327e+11,2.60272e+10
882000,6881.36,399.839,1.47308e+11,2.61328e+10
885600,6937.62,404.771,1.47289e+11,2.62384e+10
889200,6994.1,409.742,1.47271e+11,2.63439e+10
892800,7050.82,414.754,1.47252e+11,2.64494e+10
896400,7107.76,419.806,1.47233e+11,2.6555e+10
900000,7164.92,424.9,1.47214e+11,2.66605e+10
903600,7222.32,430.034,1.47195e+11,2.6766e+10
907200,7279.94,435.21,1.47175e+11,2.68715e+10
910800,7337.79,440.426,1.47156e+11,2.69769e+10
914400,7395.86,445.685,1.47137e+11,2.70824e+10
918000,7454.17,450.984,1.47117e+11,2.71878e+10
921600,7512.7,456.326,1.47098e+11,2.72933e+10
925200,7571.45,461.709,1.47078e+11,2.73987e+10
928800,7630.44,467.135,1.47059e+11,2.75041e+10
932400,7689.65,472.603,1.47039e+11,2.76095e+10
936000,7749.08,478.113,1.47019e+11,2.77148e+10
939600,7808.75,483.666,1.46999e+11,2.78202e+10
943200,7868.64,489.262,1.46979e+11,2.79255e+10
946800,7928.76,494.9,1.46959e+11,2.80309e+10
950400,7989.1,500.582,1.46939e+11,2.81362e+10
954000,8049.67,506.307,1.46919e+11,2.82415e+10
957600,8110.47,512.075,1.46899e+11,2.83468e+10
961200,8171.49,517.887,1.46878e+11,2.84521e+10
964800,8232.75,523.743,1.46858e+11,2.85573e+10
968400,8294.22,529.642,1.46838e+11,2.86626e+10
972000,8355.93,535.586,1.46817e+11,2.87678e+10
975600,8417.86,541.574,1.46796e+11,2.8873e+10
979200,8480.02,547.606,1.46776e+11,2.89782e+10
982800,8542.4,553.682,1.46755e+11,2.90834e+10
986400,8605.01,559.804,1.46734e+11,2.91885e+10
990000,8667.85,565.97,1.46713e+11,2.92937e+10
993600,8730.91,572.181,1.46692e+11,2.93988e+10
997200,8794.2,578.438,1.46671e+11,2.9504e+10
1.0008e+06,8857.71,584.74,1.4665e+11,2.96091e+10
1.0044e+06,8921.45,591.087,1.46629e+11,2.97142e+10
1.008e+06,8985.42,597.48,1.46607e+11,2.98192e+10
1.0116e+06,9049.62,603.919,1.46586e+11,2.99243e+10
1.0152e+06,9114.04,610.404,1.46565e+11,3.00294e+10
1.0188e+06,9178.68,616.935,1.46543e+11,3.01344e+10
1.0224e+06,9243.56,623.512,1.46521e+11,3.02394e+10
1.026e+06,9308.65,630.136,1.465e+11,3.03444e+10
1.0296e+06,9373.98,636.806,1.46478e+11,3.04494e+10
1.0332e+06,9439.53,643.523,1.46456e+11,3.05544e+10
1.0368e+06,9505.31,650.288,1.46434e+11,3.06593e+10
1.0404e+06,9571.31,657.099,1.46412e+11,3.07643e+10
1.044e+06,9637.54,663.958,1.4639e+11,3.08692e+10
1.0476e+06,9703.99,670.864,1.46368e+11,3.09741e+10
1.0512e+06,9770.67,677.818,1.46346e+11,3.1079e+10
1.0548e+06,9837.58,684.819,1.46324e+11,3.11839e+10
1.0584e+06,9904.71,691.868,1.46301e+11,3.12887e+10
1.062e+06,9972.06,698.966,1.46279e+11,3.13936e+10
1.0656e+06,10039.6,706.112,1.46256e+11,3.14984e+10
1.0692e+06,10107.5,713.306,1.46234e+11,3.16032e+10
1.0728e+06,10175.5,720.549,1.46211e+11,3.1708e+10
1.0764e+06,10243.7,727.841,1.46188e+11,3.18128e+10
1.08e+06,10312.2,735.181,1.46165e+11,3.19175e+10
1.0836e+06,10380.9,742.571,1.46143e+11,3.20223e+10
1.0872e+06,10449.9,750.01,1.4612e+11,3.2127e+10
1.0908e+06,10519,757.498,1.46097e+11,3.22317e+10
1.0944e+06,10588.4,765.036,1.46073e+11,3.23364e+10
1.098e+06,10658,772.623,1.4605e+11,3.24411e+10
1.1016e+06,10727.9,780.26,1.46027e+11,3.25458e+10
1.1052e+06,10797.9,787.948,1.46004e+11,3.26504e+10
1.1088e+06,10868.2,795.685,1.4598e+11,3.27551e+10
1.1124e+06,10938.7,803.473,1.45957e+11,3.28597e+10
1.116e+06,11009.5,811.312,1.45933e+11,3.29643e+10
1.1196e+06,11080.4,819.201,1.4591e+11,3.30688e+10
1.1232e+06,11151.6,827.141,1.45886e+11,3.31734e+10
1.1268e+06,11223.1,835.132,1.45862e+11,3.3278e+10
1.1304e+06,11294.7,843.175,1.45838e+11,3.33825e+10
1.134e+06,11366.6,851.268,1.45814e+11,3.3487e+10
1.1376e+06,11438.6,859.413,1.4579e+11,3.35915e+10
1.1412e+06,11511,867.61,1.45766e+11,3.3696e+10
1.1448e+06,11583.5,875.858,1.45742e+11,3.38004e+10
1.1484e+06,11656.3,884.159,1.45718e+11,3.39049e+10
1.152e+06,11729.2,892.512,1.45694e+11,3.40093e+10
1.1556e+06,11802.5,900.917,1.45669e+11,3.41137e+10
1.1592e+06,11875.9,909.374,1.45645e+11,3.42181e+10
1.1628e+06,11949.6,917.884,1.4562e+11,3.43225e+10
1.1664e+06,12023.5,926.447,1.45596e+11,3.44268e+10
1.17e+06,12097.6,935.063,1.45571e+11,3.45312e+10
1.1736e+06,12171.9,943.732,1.45546e+11,3.46355e+10
1.1772e+06,12246.5,952.454,1.45521e+11,3.47398e+10
1.1808e+06,12321.2,961.229,1.45496e+11,3.48441e+10
1.1844e+06,12396.3,970.059,1.45471e+11,3.49483e+10
1.188e+06,12471.5,978.941,1.45446e+11,3.50526e+10
1.1916e+06,12547,987.878,1.45421e+11,3.51568e+10
1.1952e+06,12622.6,996.869,1.45396e+11,3.5261e+10
1.1988e+06,12698.5,1005.91,1.45371e+11,3.53652e+10
1.2024e+06,12774.7,1015.01,1.45345e+11,3.54694e+10
1.206e+06,12851,1024.17,1.4532e+11,3.55736e+10
1.2096e+06,12927.6,1033.38,1.45294e+11,3.56777e+10
1.2132e+06,13004.4,1042.64,1.45269e+11,3.57818e+10
1.2168e+06,13081.4,1051.96,1.45243e+11,3.58859e+10
1.2204e+06,13158.7,1061.33,1.45217e+11,3.599e+10
1.224e+06,13236.2,1070.76,1.45192e+11,3.60941e+10
1.2276e+06,13313.9,1080.25,1.45166e+11,3.61981e+10
1.2312e+06,13391.8,1089.79,1.4514e+11,3.63022e+10
1.2348e+06,13470,1099.38,1.45114e+11,3.64062e+10
1.2384e+06,13548.3,1109.04,1.45088e+11,3.65102e+10
1.242e+06,13626.9,1118.74,1.45061e+11,3.66142e+10
1.2456e+06,13705.7,1128.51,1.45035e+11,3.67181e+10
1.2492e+06,13784.8,1138.33,1.45009e+11,3.68221e+10
1.2528e+06,13864.1,1148.21,1.44983e+11,3.6926e+10
1.2564e+06,13943.5,1158.14,1.44956e+11,3.70299e+10
1.26e+06,14023.3,1168.13,1.44929e+11,3.71337e+10
1.2636e+06,14103.2,1178.18,1.44903e+11,3.72376e+10
1.2672e+06,14183.4,1188.29,1.44876e+11,3.73415e+10
1.2708e+06,14263.7,1198.45,1.44849e+11,3.74453e+10
1.2744e+06,14344.4,1208.67,1.44823e+11,3.75491e+10
1.278e+06,14425.2,1218.95,1.44796e+11,3.76529e+10
1.2816e+06,14506.2,1229.29,1.44769e+11,3.77566e+10
1.2852e+06,14587.5,1239.68,1.44742e+11,3.78604e+10
1.2888e+06,14669,1250.14,1.44714e+11,3.79641e+10
1.2924e+06,14750.8,1260.65,1.44687e+11,3.80678e+10
1.296e+06,14832.7,1271.22,1.4466e+11,3.81715e+10
1.2996e+06,14914.9,1281.85,1.44633e+11,3.82752e+10
1.3032e+06,14997.3,1292.54,1.44605e+11,3.83788e+10
1.3068e+06,15079.9,1303.28,1.44578e+11,3.84824e+10
1.3104e+06,15162.7,1314.09,1.4455e+11,3.8586e+10
1.314e+06,15245.8,1324.95,1.44522e+11,3.86896e+10
1.3176e+06,15329.1,1335.88,1.44495e+11,3.87932e+10
1.3212e+06,15412.6,1346.86,1.44467e+11,3.88968e+10
1.3248e+06,15496.3,1357.91,1.44439e+11,3.90003e+10
1.3284e+06,15580.3,1369.01,1.44411e+11,3.91038e+10
1.332e+06,15664.5,1380.18,1.44383e+11,3.92073e+10
1.3356e+06,15748.9,1391.4,1.44355e+11,3.93108e+10
1.3392e+06,15833.5,1402.69,1.44327e+11,3.94142e+10
1.3428e+06,15918.3,1414.03,1.44298e+11,3.95176e+10
1.3464e+06,16003.4,1425.44,1.4427e+11,3.9621e+10
1.35e+06,16088.7,1436.91,1.44242e+11,3.97244e+10
1.3536e+06,16174.2,1448.43,1.44213e+11,3.98278e+10
1.3572e+06,16260,1460.02,1.44185e+11,3.99311e+10
1.3608e+06,16345.9,1471.68,1.44156e+11,4.00345e+10
1.3644e+06,16432.1,1483.39,1.44127e+11,4.01378e+10
1.368e+06,16518.5,1495.16,1.44098e+11,4.02411e+10
1.3716e+06,16605.1,1507,1.4407e+11,4.03443e+10
1.3752e+06,16692,1518.9,1.44041e+11,4.04476e+10
1.3788e+06,16779.1,1530.86,1.44012e+11,4.05508e+10
1.3824e+06,16866.3,1542.88,1.43983e+11,4.0654e+10
1.386e+06,16953.9,1554.97,1.43953e+11,4.07572e+10
1.3896e+06,17041.6,1567.12,1.43924e+11,4.08604e+10
1.3932e+06,17129.6,1579.33,1.43895e+11,4.09635e+10
1.3968e+06,17217.7,1591.6,1.43866e+11,4.10666e+10
1.4004e+06,17306.1,1603.94,1.43836e+11,4.11697e+10
1.404e+06,17394.8,1616.34,1.43807e+11,4.12728e+10
1.4076e+06,17483.6,1628.81,1.43777e+11,4.13758e+10
1.4112e+06,17572.7,1641.34,1.43747e+11,4.14789e+10
1.4148e+06,17662,1653.93,1.43718e+11,4.15819e+10
1.4184e+06,17751.5,1666.59,1.43688e+11,4.16849e+10
1.422e+06,17841.2,1679.31,1.43658e+11,4.17879e+10
1.4256e+06,17931.2,1692.09,1.43628e+11,4.18908e+10
1.4292e+06,18021.4,1704.94,1.43598e+11,4.19937e+10
1.4328e+06,18111.8,1717.85,1.43568e+11,4.20966e+10
1.4364e+06,18202.4,1730.83,1.43538e+11,4.21995e+10
1.44e+06,18293.2,1743.87,1.43507e+11,4.23024e+10
1.4436e+06,18384.3,1756.98,1.43477e+11,4.24052e+10
1.4472e+06,18475.6,1770.16,1.43447e+11,4.25081e+10
1.4508e+06,18567.1,1783.4,1.43416e+11,4.26109e+10
1.4544e+06,18658.8,1796.7,1.43386e+11,4.27136e+10
1.458e+06,18750.8,1810.07,1.43355e+11,4.28164e+10
1.4616e+06,18842.9,1823.51,1.43324e+11,4.29191e+10
1.4652e+06,18935.3,1837.01,1.43294e+11,4.30218e+10
1.4688e+06,19027.9,1850.58,1.43263e+11,4.31245e+10
1.4724e+06,19120.8,1864.21,1.43232e+11,4.32272e+10
1.476e+06,19213.8,1877.91,1.43201e+11,4.33298e+10
1.4796e+06,19307.1,1891.68,1.4317e+11,4.34325e+10
1.4832e+06,19400.6,1905.52,1.43139e+11,4.35351e+10
1.4868e+06,19494.3,1919.42,1.43107e+11,4.36376e+10
1.4904e+06,19588.3,1933.39,1.43076e+11,4.37402e+10
1.494e+06,19682.4,1947.42,1.43045e+11,4.38427e+10
1.4976e+06,19776.8,1961.53,1.43013e+11,4.39452e+10
1.5012e+06,19871.4,1975.7,1.42982e+11,4.40477e+10
1.5048e+06,19966.2,1989.94,1.4295e+11,4.41502e+10
1.5084e+06,20061.3,2004.25,1.42919e+11,4.42526e+10
1.512e+06,20156.5,2018.62,1.42887e+11,4.4355e+10
1.5156e+06,20252,2033.06,1.42855e+11,4.44574e+10
1.5192e+06,20347.7,2047.58,1.42823e+11,4.45598e+10
1.5228e+06,20443.6,2062.16,1.42791e+11,4.46622e+10
1.5264e+06,20539.8,2076.81,1.42759e+11,4.47645e+10
1.53e+06,20636.1,2091.52,1.42727e+11,4.48668e+10
1.5336e+06,20732.7,2106.31,1.42695e+11,4.49691e+10
1.5372e+06,20829.5,2121.17,1.42663e+11,4.50714e+10
1.5408e+06,20926.5,2136.09,1.4263e+11,4.51736e+10
1.5444e+06,21023.8,2151.09,1.42598e+11,4.52758e+10
1.548e+06,21121.3,2166.15,1.42565e+11,4.5378e+10
1.5516e+06,21218.9,2181.29,1.42533e+11,4.54802e+10
1.5552e+06,21316.8,2196.49,1.425e+11,4.55823e+10
1.5588e+06,21415,2211.77,1.42468e+11,4.56844e+10
1.5624e+06,21513.3,2227.11,1.42435e+11,4.57865e+10
1.566e+06,21611.9,2242.53,1.42402e+11,4.58886e+10
1.5696e+06,21710.7,2258.02,1.42369e+11,4.59906e+10
1.5732e+06,21809.7,2273.57,1.42336e+11,4.60927e+10
1.5768e+06,21908.9,2289.2,1.42303e+11,4.61947e+10
1.5804e+06,22008.3,2304.9,1.4227e+11,4.62967e+10
1.584e+06,22108,2320.67,1.42237e+11,4.63986e+10
1.5876e+06,22207.9,2336.51,1.42204e+11,4.65005e+10
1.5912e+06,22308,2352.43,1.4217e+11,4.66025e+10
1.5948e+06,22408.3,2368.41,1.42137e+11,4.67043e+10
1.5984e+06,22508.8,2384.47,1.42103e+11,4.68062e+10
1.602e+06,22609.6,2400.6,1.4207e+11,4.6908e+10
1.6056e+06,22710.6,2416.8,1.42036e+11,4.70098e+10
1.6092e+06,22811.8,2433.07,1.42002e+11,4.71116e+10
1.6128e+06,22913.2,2449.42,1.41969e+11,4.72134e+10
1.6164e+06,23014.8,2465.84,1.41935e+11,4.73151e+10
1.62e+06,23116.7,2482.33,1.41901e+11,4.74168e+10
1.6236e+06,23218.7,2498.89,1.41867e+11,4.75185e+10
1.6272e+06,23321,2515.53,1.41833e+11,4.76202e+10
1.6308e+06,23423.5,2532.24,1.41799e+11,4.77218e+10
1.6344e+06,23526.3,2549.03,1.41764e+11,4.78235e+10
1.638e+06,23629.2,2565.89,1.4173e+11,4.79251e+10
1.6416e+06,23732.4,2582.82,1.41696e+11,4.80266e+10
1.6452e+06,23835.8,2599.82,1.41661e+11,4.81282e+10
1.6488e+06,23939.4,2616.9,1.41627e+11,4.82297e+10
1.6524e+06,24043.2,2634.06,1.41592e+11,4.83312e+10
1.656e+06,24147.2,2651.29,1.41558e+11,4.84327e+10
1.6596e+06,24251.5,2668.59,1.41523e+11,4.85341e+10
